year,month,day,hour,min,sec,precip01,precip02,tmax01,tmax02,tmin01,tmin02,date
1948,9,7,0,0,0,0,0,82.56,80.96,46.64,45.87,9/7/1948
1948,9,8,0,0,0,0,0,82.77,81.33,45.64,45.18,9/8/1948
1948,9,9,0,0,0,0,0,90.88,89.48,46.69,45.59,9/9/1948
1948,9,10,0,0,0,0,0,94.89,95.53,44.41,43.92,9/10/1948
1948,9,11,0,0,0,0,0,92.18,90.18,47.54,46.88,9/11/1948
1948,9,12,0,0,0,0,0,90.79,90.15,45.16,43.14,9/12/1948
1948,9,13,0,0,0,0,0,98.3,97.82,43.53,43.59,9/13/1948
1948,9,14,0,0,0,0,0,91.16,89.6,46.23,45.73,9/14/1948
1948,9,15,0,0,0,0,0,82.39,81.4,45.89,43.62,9/15/1948
1948,9,16,0,0,0,0.035,0.07,75.47,74.49,46.49,45.71,9/16/1948
1948,9,17,0,0,0,0.062,0.024,72.44,72.54,56.23,56.04,9/17/1948
1948,9,18,0,0,0,0.046,0.049,69.68,69.86,56.72,56.72,9/18/1948
1948,9,19,0,0,0,0,0,76.15,75.75,51.45,51.18,9/19/1948
1948,9,20,0,0,0,0,0,73.09,72.58,47.45,47.58,9/20/1948
1948,9,21,0,0,0,0,0,70.71,69.53,47.73,46.85,9/21/1948
1948,9,22,0,0,0,0,0,71.21,70.48,45.35,45.93,9/22/1948
1948,9,23,0,0,0,0,0,70.68,71.02,45.6,44.78,9/23/1948
1948,9,24,0,0,0,0,0,69.34,69.67,43.46,42.4,9/24/1948
1948,9,25,0,0,0,0,0,70.04,70.91,39.11,36.85,9/25/1948
1948,9,26,0,0,0,0,0,72.5,71.79,39.79,41.31,9/26/1948
1948,9,27,0,0,0,0,0,80.99,80.9,40.4,40.44,9/27/1948
1948,9,28,0,0,0,0,0,84.77,85.31,40.27,41.1,9/28/1948
1948,9,29,0,0,0,0,0,81.28,80.93,41.03,40.97,9/29/1948
1948,9,30,0,0,0,0,0,83.2,82.91,41.38,41.74,9/30/1948
1948,10,1,0,0,0,0,0,73.44,68.49,45.59,43.98,10/1/1948
1948,10,2,0,0,0,0.026,0.026,74.73,75.65,46.82,47.15,10/2/1948
1948,10,3,0,0,0,0.353,0.276,67.97,67.55,57.92,58.14,10/3/1948
1948,10,4,0,0,0,0.089,0.03,66.27,66.61,48.55,45.35,10/4/1948
1948,10,5,0,0,0,0,0,76.38,76.56,47.44,44.94,10/5/1948
1948,10,6,0,0,0,0,0,82.95,83.98,45.64,43.53,10/6/1948
1948,10,7,0,0,0,0,0,87.55,87.07,47.54,46.54,10/7/1948
1948,10,8,0,0,0,0,0,85.9,84.84,48.75,47.83,10/8/1948
1948,10,9,0,0,0,0,0,77.25,72.41,44.82,44.19,10/9/1948
1948,10,10,0,0,0,0,0.023,73.45,72.59,46.61,46.46,10/10/1948
1948,10,11,0,0,0,0.207,0.202,69.14,67.38,52.89,53.04,10/11/1948
1948,10,12,0,0,0,0.049,0.027,71.11,71.14,49.01,48.61,10/12/1948
1948,10,13,0,0,0,0,0,70.17,69.32,45.75,46.19,10/13/1948
1948,10,14,0,0,0,0,0,63.28,62.7,48.46,47.74,10/14/1948
1948,10,15,0,0,0,0,0,71.9,71.54,41.67,42.07,10/15/1948
1948,10,16,0,0,0,0,0,82.34,81.86,40.77,40.25,10/16/1948
1948,10,17,0,0,0,0,0,85.35,84.56,43.51,43.15,10/17/1948
1948,10,18,0,0,0,0,0,78.29,76.63,42.51,42.73,10/18/1948
1948,10,19,0,0,0,0,0,74.51,75.3,48.09,48.06,10/19/1948
1948,10,20,0,0,0,0,0,69.3,67.44,45.87,46.6,10/20/1948
1948,10,21,0,0,0,0,0,81.42,81.16,41.98,42.09,10/21/1948
1948,10,22,0,0,0,0,0,76.08,74.72,46.97,47.32,10/22/1948
1948,10,23,0,0,0,0,0,69.19,67.93,48.64,48.55,10/23/1948
1948,10,24,0,0,0,0,0,77.27,75.89,49.26,49.93,10/24/1948
1948,10,25,0,0,0,0,0,80.73,79.67,43.16,42.01,10/25/1948
1948,10,26,0,0,0,0,0,82.49,81.87,41.37,39.54,10/26/1948
1948,10,27,0,0,0,0,0,76.69,75.77,37.38,37.6,10/27/1948
1948,10,28,0,0,0,0,0,67.72,67.21,36.75,36.93,10/28/1948
1948,10,29,0,0,0,0,0,61.55,61.79,36.91,36.02,10/29/1948
1948,10,30,0,0,0,0,0,65.95,65.15,31.25,30.87,10/30/1948
1948,10,31,0,0,0,0.086,0.068,62.71,61.48,44.85,44.19,10/31/1948
1948,11,1,0,0,0,0.442,0.282,63.38,61.23,53.86,54.54,11/1/1948
1948,11,2,0,0,0,0.337,0.218,65.52,65.46,54.33,55.09,11/2/1948
1948,11,3,0,0,0,0.269,0.269,64.55,65.22,46.02,45.62,11/3/1948
1948,11,4,0,0,0,0,0,70.46,70.36,36.4,36.27,11/4/1948
1948,11,5,0,0,0,0,0,71.6,71.35,38.14,38.39,11/5/1948
1948,11,6,0,0,0,0,0,68.17,66.73,39.76,39.67,11/6/1948
1948,11,7,0,0,0,0,0,70.73,70.66,39.6,38.36,11/7/1948
1948,11,8,0,0,0,0,0,73.24,72.47,39.54,43.5,11/8/1948
1948,11,9,0,0,0,0,0,73.37,72.85,32.81,32.2,11/9/1948
1948,11,10,0,0,0,0,0,70.53,70.09,33.27,33.03,11/10/1948
1948,11,11,0,0,0,0,0,78.73,79.07,37.09,36.28,11/11/1948
1948,11,12,0,0,0,0,0,74.57,74.18,36.14,35.99,11/12/1948
1948,11,13,0,0,0,0,0,71.99,71.18,35.84,35.66,11/13/1948
1948,11,14,0,0,0,0.03,0.043,64.96,62.19,39.11,40.59,11/14/1948
1948,11,15,0,0,0,0.271,0.244,63.19,63.42,47.93,49.06,11/15/1948
1948,11,16,0,0,0,0.157,0.242,58.71,56.74,38.41,38.46,11/16/1948
1948,11,17,0,0,0,0.141,0.106,60.87,61.76,32.92,34.28,11/17/1948
1948,11,18,0,0,0,0,0,63.24,63.16,35.07,34.44,11/18/1948
1948,11,19,0,0,0,0.216,0.247,58.63,58.47,35.75,36.53,11/19/1948
1948,11,20,0,0,0,0,0,62.17,62.29,38.1,35.49,11/20/1948
1948,11,21,0,0,0,0,0,71.39,70.95,35.44,35.52,11/21/1948
1948,11,22,0,0,0,0,0,68.83,68.68,37.94,38.55,11/22/1948
1948,11,23,0,0,0,0,0,67.96,68.43,34.5,35.18,11/23/1948
1948,11,24,0,0,0,0,0,67.52,65.96,36.29,36.07,11/24/1948
1948,11,25,0,0,0,0,0,61.34,61.21,30.7,31.13,11/25/1948
1948,11,26,0,0,0,0,0,59.18,59.36,35.81,36.89,11/26/1948
1948,11,27,0,0,0,0,0,61.18,60.75,29.06,28.53,11/27/1948
1948,11,28,0,0,0,0,0,61.46,60.51,26.12,26.26,11/28/1948
1948,11,29,0,0,0,0,0,61.21,60.69,32.91,35,11/29/1948
1948,11,30,0,0,0,0,0,63.25,63.47,32.51,34.66,11/30/1948
1948,12,1,0,0,0,0,0,64.01,63.22,32.64,31.65,12/1/1948
1948,12,2,0,0,0,0.071,0.103,64.25,65.55,34.27,35.14,12/2/1948
1948,12,3,0,0,0,0.246,0.157,53.62,53.95,33.59,34.74,12/3/1948
1948,12,4,0,0,0,0.02,0.038,48.62,48.36,26.96,27.78,12/4/1948
1948,12,5,0,0,0,0.903,0.959,55,54.02,40.63,41.57,12/5/1948
1948,12,6,0,0,0,0.187,0.084,56.48,56.97,31.41,30.91,12/6/1948
1948,12,7,0,0,0,0.377,0.495,55.23,55.98,41.48,41.65,12/7/1948
1948,12,8,0,0,0,0.118,0.054,57.28,56.43,40.37,41.88,12/8/1948
1948,12,9,0,0,0,0,0,56.9,55.81,35.12,36.15,12/9/1948
1948,12,10,0,0,0,0,0,57.74,56.6,33.84,34.56,12/10/1948
1948,12,11,0,0,0,0.051,0.056,61.63,61.64,41.19,41.37,12/11/1948
1948,12,12,0,0,0,0.239,0.312,57.22,56.18,42.61,42.28,12/12/1948
1948,12,13,0,0,0,0.335,0.291,52.59,52.1,35.96,37.2,12/13/1948
1948,12,14,0,0,0,0.244,0.149,50.02,50.3,34.39,34.88,12/14/1948
1948,12,15,0,0,0,0,0,43.19,42.54,26.93,27.2,12/15/1948
1948,12,16,0,0,0,0.127,0.19,43,42.74,29.95,30.76,12/16/1948
1948,12,17,0,0,0,0.256,0.199,53.49,53.49,36.66,37.01,12/17/1948
1948,12,18,0,0,0,0,0,56.83,55.74,31.54,31.92,12/18/1948
1948,12,19,0,0,0,0,0,51.09,48.96,28.11,27.84,12/19/1948
1948,12,20,0,0,0,0,0,44.49,45.18,30.84,30.56,12/20/1948
1948,12,21,0,0,0,0,0,53.28,53.13,35,35.83,12/21/1948
1948,12,22,0,0,0,0,0,49.7,48.36,23.99,24.32,12/22/1948
1948,12,23,0,0,0,0,0,48.45,48.02,20.98,21.49,12/23/1948
1948,12,24,0,0,0,0.04,0.13,43.71,43.21,22.71,23.96,12/24/1948
1948,12,25,0,0,0,0.819,0.677,42.89,42.95,33.51,34.92,12/25/1948
1948,12,26,0,0,0,0.885,0.792,41.99,41.92,37.37,38.67,12/26/1948
1948,12,27,0,0,0,0.481,0.239,51.98,51.98,38.14,38.35,12/27/1948
1948,12,28,0,0,0,0,0,48.16,48.02,32.13,32.44,12/28/1948
1948,12,29,0,0,0,0.018,0,48.84,48.29,34.19,34.46,12/29/1948
1948,12,30,0,0,0,0,0,49.04,47.62,35.83,38.5,12/30/1948
1948,12,31,0,0,0,0.122,0.091,44.88,44.87,37.38,37.75,12/31/1948
1949,1,1,0,0,0,0.255,0.36,53.89,54.81,38.43,39.35,1/1/1949
1949,1,2,0,0,0,0.051,0.032,50.41,50.62,32.59,33.87,1/2/1949
1949,1,3,0,0,0,0,0,48.54,47.84,25.86,26.09,1/3/1949
1949,1,4,0,0,0,0,0,46.9,45.85,24.31,25.91,1/4/1949
1949,1,5,0,0,0,0,0,49,49.1,20.33,20.66,1/5/1949
1949,1,6,0,0,0,0,0,52.84,52.92,25.13,24.78,1/6/1949
1949,1,7,0,0,0,0,0,54.55,54.8,26.9,27.58,1/7/1949
1949,1,8,0,0,0,0,0,51.6,52.62,27.47,27.78,1/8/1949
1949,1,9,0,0,0,0,0,42.95,42.06,28.81,29.3,1/9/1949
1949,1,10,0,0,0,0,0,44.28,42.41,23.05,23.86,1/10/1949
1949,1,11,0,0,0,0,0,47.74,48,20.97,22.24,1/11/1949
1949,1,12,0,0,0,0,0,51.24,49.9,26.02,26.59,1/12/1949
1949,1,13,0,0,0,0,0,55.91,56.35,22.75,22.95,1/13/1949
1949,1,14,0,0,0,0,0,53.23,52.48,25.75,25.93,1/14/1949
1949,1,15,0,0,0,0,0,58.57,58.17,23.51,23.77,1/15/1949
1949,1,16,0,0,0,0,0,60.38,58.72,32.88,35.71,1/16/1949
1949,1,17,0,0,0,0,0,56.01,56.46,30.98,33.89,1/17/1949
1949,1,18,0,0,0,0.01,0.024,50.98,50.85,28.83,29.54,1/18/1949
1949,1,19,0,0,0,0.954,1.089,51.32,44.99,36.6,37.41,1/19/1949
1949,1,20,0,0,0,0.164,0.07,47.43,46.73,26.15,27.89,1/20/1949
1949,1,21,0,0,0,0.222,0.317,47.27,47.56,32.65,32.85,1/21/1949
1949,1,22,0,0,0,0.436,0.392,45.05,45.69,30.21,30.98,1/22/1949
1949,1,23,0,0,0,0.068,0.02,44.12,43.4,24.04,24.55,1/23/1949
1949,1,24,0,0,0,0.018,0,49.03,48.63,24.72,25.57,1/24/1949
1949,1,25,0,0,0,0,0,55.7,55.86,25.11,25.79,1/25/1949
1949,1,26,0,0,0,0,0,50.66,50.68,24.07,24.38,1/26/1949
1949,1,27,0,0,0,0,0,54.99,53.9,25.2,25.63,1/27/1949
1949,1,28,0,0,0,0,0,60.68,59.74,28.45,29.87,1/28/1949
1949,1,29,0,0,0,0,0,59.12,59.18,26.16,26.77,1/29/1949
1949,1,30,0,0,0,0,0,55.86,55.41,31.94,32.35,1/30/1949
1949,1,31,0,0,0,0,0,56.95,57.17,27.73,27.25,1/31/1949
1949,2,1,0,0,0,0,0.019,54.31,55.07,24.99,25.65,2/1/1949
1949,2,2,0,0,0,0.11,0.217,49.7,49.74,23.2,24.55,2/2/1949
1949,2,3,0,0,0,0.252,0.178,49.69,50.75,27.76,29.24,2/3/1949
1949,2,4,0,0,0,0.473,0.623,48.8,47.93,34.02,35.19,2/4/1949
1949,2,5,0,0,0,0.114,0.067,51.56,51.35,28.83,29.98,2/5/1949
1949,2,6,0,0,0,0.688,0.922,48.88,48.33,27.92,28.57,2/6/1949
1949,2,7,0,0,0,0.455,0.247,49.24,50.02,32.25,33.48,2/7/1949
1949,2,8,0,0,0,0.02,0.016,47.92,47.56,30.98,31.82,2/8/1949
1949,2,9,0,0,0,0,0,51.88,52.66,32.89,31.99,2/9/1949
1949,2,10,0,0,0,0.189,0.202,50.47,49.93,38.43,38.82,2/10/1949
1949,2,11,0,0,0,0.676,0.735,49.64,50.04,33.46,34.35,2/11/1949
1949,2,12,0,0,0,0,0,50.69,50.69,24.85,25.06,2/12/1949
1949,2,13,0,0,0,0,0,51.79,51.53,25.96,26.47,2/13/1949
1949,2,14,0,0,0,0,0,54.99,55.03,24.36,24.96,2/14/1949
1949,2,15,0,0,0,0,0.021,53.56,53.87,32.8,33.54,2/15/1949
1949,2,16,0,0,0,0,0,60.72,59.09,42.76,42.33,2/16/1949
1949,2,17,0,0,0,0,0,64.72,63.66,34.44,36.29,2/17/1949
1949,2,18,0,0,0,0,0,64.87,63.56,31.36,31.23,2/18/1949
1949,2,19,0,0,0,0,0,63.78,63.23,32.01,32.53,2/19/1949
1949,2,20,0,0,0,0.369,0.404,56.13,54.09,42.39,42.94,2/20/1949
1949,2,21,0,0,0,0.179,0.115,57.48,57.79,45.91,46.71,2/21/1949
1949,2,22,0,0,0,0.452,0.409,59.64,58.91,50.42,51.15,2/22/1949
1949,2,23,0,0,0,0.125,0.102,56.71,56.66,42.12,42.35,2/23/1949
1949,2,24,0,0,0,0.49,0.5,61.88,61.58,48.22,49.36,2/24/1949
1949,2,25,0,0,0,0.02,0.011,57.45,56.62,41.31,45.04,2/25/1949
1949,2,26,0,0,0,0.194,0.232,54.85,54.75,45.48,46.21,2/26/1949
1949,2,27,0,0,0,0.028,0,61.56,61.34,35.96,35.93,2/27/1949
1949,2,28,0,0,0,0,0,55.13,54.71,45.75,46.42,2/28/1949
1949,3,1,0,0,0,0.303,0.3,54.19,53.91,42.79,42.59,3/1/1949
1949,3,2,0,0,0,1.462,1.403,53.19,53.16,45.16,45.71,3/2/1949
1949,3,3,0,0,0,0.564,0.503,50.78,51.58,42.43,41.88,3/3/1949
1949,3,4,0,0,0,0.423,0.317,56.55,56.45,41.29,40.3,3/4/1949
1949,3,5,0,0,0,0.631,0.708,55.18,55.37,43.04,43.68,3/5/1949
1949,3,6,0,0,0,0.059,0.027,59.08,59.09,40.1,40.57,3/6/1949
1949,3,7,0,0,0,0.026,0.02,56.78,57.4,34.97,35.38,3/7/1949
1949,3,8,0,0,0,0,0,57.55,58.02,31.78,32.02,3/8/1949
1949,3,9,0,0,0,0.805,1.116,53.33,55.36,43.4,44.07,3/9/1949
1949,3,10,0,0,0,1.836,2.054,56.48,56.44,46.17,46.51,3/10/1949
1949,3,11,0,0,0,1.797,2.048,53.56,53.8,43.65,44.29,3/11/1949
1949,3,12,0,0,0,0.371,0.171,57.43,57.79,41.99,41.89,3/12/1949
1949,3,13,0,0,0,0.041,0.017,63.52,63.7,42.18,41.8,3/13/1949
1949,3,14,0,0,0,0.046,0.036,59.83,59.2,41.3,41.09,3/14/1949
1949,3,15,0,0,0,0.333,0.395,58.56,59.03,45.66,45.52,3/15/1949
1949,3,16,0,0,0,0.6,0.573,59.44,59.88,48.61,49.36,3/16/1949
1949,3,17,0,0,0,0.255,0.092,59.34,59.67,51.44,52,3/17/1949
1949,3,18,0,0,0,0.17,0.12,59.86,59.83,49.43,49.76,3/18/1949
1949,3,19,0,0,0,0.715,0.764,61.02,60.77,49.8,49.93,3/19/1949
1949,3,20,0,0,0,0,0.018,63.62,62.78,38.97,39.5,3/20/1949
1949,3,21,0,0,0,0.028,0.019,62.88,61.42,48.32,46.37,3/21/1949
1949,3,22,0,0,0,0.327,0.435,57.1,55.57,45.21,43.52,3/22/1949
1949,3,23,0,0,0,0.072,0.027,59.88,60.58,35.61,35.41,3/23/1949
1949,3,24,0,0,0,0,0,64.77,64.04,37.22,36.75,3/24/1949
1949,3,25,0,0,0,0,0,64.4,63.3,36.1,35.28,3/25/1949
1949,3,26,0,0,0,0,0,69.98,68.39,40.28,38.15,3/26/1949
1949,3,27,0,0,0,0,0,67.84,67.11,45.47,44.88,3/27/1949
1949,3,28,0,0,0,0,0,64.72,64.68,40.6,41.03,3/28/1949
1949,3,29,0,0,0,0,0,69.96,69.58,38.82,37.79,3/29/1949
1949,3,30,0,0,0,0,0,66.13,65.01,43.13,42.74,3/30/1949
1949,3,31,0,0,0,0,0,72.84,72.43,42.09,40.81,3/31/1949
1949,4,1,0,0,0,0,0,68.43,69.09,36.89,36.22,4/1/1949
1949,4,2,0,0,0,0,0,67.2,68.31,40.35,37.73,4/2/1949
1949,4,3,0,0,0,0,0,75.05,76.37,38.9,37.23,4/3/1949
1949,4,4,0,0,0,0,0,73.95,75.82,38.12,37.55,4/4/1949
1949,4,5,0,0,0,0,0,76.42,77.5,41.07,40.07,4/5/1949
1949,4,6,0,0,0,0,0,69.93,70.16,42.11,41.41,4/6/1949
1949,4,7,0,0,0,0,0,66.56,67.37,38.69,38.43,4/7/1949
1949,4,8,0,0,0,0,0,65.87,67.41,36.64,36.44,4/8/1949
1949,4,9,0,0,0,0,0,72.99,74.53,38.54,37.73,4/9/1949
1949,4,10,0,0,0,0,0,80.02,81.43,39.65,39.14,4/10/1949
1949,4,11,0,0,0,0,0,81.13,81.84,43.17,42.56,4/11/1949
1949,4,12,0,0,0,0,0,72.17,72.1,42.64,41.68,4/12/1949
1949,4,13,0,0,0,0,0,79.31,80.54,39.09,38.57,4/13/1949
1949,4,14,0,0,0,0,0,66.63,66.53,44.75,44.7,4/14/1949
1949,4,15,0,0,0,0,0,60.23,61.05,48.11,48.23,4/15/1949
1949,4,16,0,0,0,0,0,69.43,70.4,38.11,37.79,4/16/1949
1949,4,17,0,0,0,0,0,63.44,63.96,46.88,46.06,4/17/1949
1949,4,18,0,0,0,0,0,66.75,68.15,42.75,42.03,4/18/1949
1949,4,19,0,0,0,0,0,69.91,70.65,45.88,44.58,4/19/1949
1949,4,20,0,0,0,0,0,76.43,78.55,48.6,47.83,4/20/1949
1949,4,21,0,0,0,0,0,80.96,80.68,47.56,45.65,4/21/1949
1949,4,22,0,0,0,0,0,76.48,77.36,45.08,44.03,4/22/1949
1949,4,23,0,0,0,0,0,73.82,75.85,44.62,43.26,4/23/1949
1949,4,24,0,0,0,0,0,73.46,74.11,38.53,38.17,4/24/1949
1949,4,25,0,0,0,0,0,75.06,75.42,39.64,36.1,4/25/1949
1949,4,26,0,0,0,0,0,66.17,67.17,39.76,39.64,4/26/1949
1949,4,27,0,0,0,0,0,68.03,68.16,39.02,38.39,4/27/1949
1949,4,28,0,0,0,0.068,0.099,64.58,65.98,50.09,49.92,4/28/1949
1949,4,29,0,0,0,0.018,0,67.93,70.07,42.76,40.95,4/29/1949
1949,4,30,0,0,0,0,0,71.14,71.63,42.54,39.15,4/30/1949
1949,5,1,0,0,0,0,0,70.41,68.33,42.79,41.14,5/1/1949
1949,5,2,0,0,0,0.099,0.103,68.31,67.92,51.39,51.62,5/2/1949
1949,5,3,0,0,0,0,0,70.58,68.97,41.18,38.58,5/3/1949
1949,5,4,0,0,0,0,0,75.84,75.09,40.95,37.59,5/4/1949
1949,5,5,0,0,0,0,0,86.37,85.93,43,41.58,5/5/1949
1949,5,6,0,0,0,0,0,88.7,88.62,49.25,51.4,5/6/1949
1949,5,7,0,0,0,0,0,79.3,76.98,47.2,47.63,5/7/1949
1949,5,8,0,0,0,0.092,0.12,66.02,66.16,48.6,49.01,5/8/1949
1949,5,9,0,0,0,0.045,0.03,71.7,71.24,46.97,46.46,5/9/1949
1949,5,10,0,0,0,0,0,70.38,68.94,44.3,44.14,5/10/1949
1949,5,11,0,0,0,0,0,73.22,71.03,49.6,49.56,5/11/1949
1949,5,12,0,0,0,0,0,66.46,64.56,49.66,49.65,5/12/1949
1949,5,13,0,0,0,0,0,64.61,62.48,50.77,51.2,5/13/1949
1949,5,14,0,0,0,0.034,0.021,61.45,59.88,51.87,52.01,5/14/1949
1949,5,15,0,0,0,0.016,0,65.51,64.65,51.45,51.78,5/15/1949
1949,5,16,0,0,0,0,0,74.98,74.06,43.92,44.43,5/16/1949
1949,5,17,0,0,0,0,0,74.37,73.89,43.32,43.12,5/17/1949
1949,5,18,0,0,0,0.103,0.147,63.56,64.1,45.81,44.66,5/18/1949
1949,5,19,0,0,0,0.044,0.017,65.16,64.74,45.46,45.45,5/19/1949
1949,5,20,0,0,0,0,0,65.05,64.36,44.21,44.05,5/20/1949
1949,5,21,0,0,0,0,0,72.14,70.83,41.02,40.69,5/21/1949
1949,5,22,0,0,0,0,0,75.98,74.52,44.01,42.74,5/22/1949
1949,5,23,0,0,0,0,0,85.2,83.87,44.14,43.7,5/23/1949
1949,5,24,0,0,0,0,0,88.18,86.7,46.39,45.57,5/24/1949
1949,5,25,0,0,0,0,0,83.9,80.66,44.58,43.53,5/25/1949
1949,5,26,0,0,0,0,0,77.55,76.53,47.17,46.67,5/26/1949
1949,5,27,0,0,0,0,0,74.97,71.34,41.46,41.13,5/27/1949
1949,5,28,0,0,0,0.017,0.015,70.93,69.08,42.75,43.35,5/28/1949
1949,5,29,0,0,0,0,0,70.22,70.55,48.71,48.82,5/29/1949
1949,5,30,0,0,0,0,0,70.19,69.26,41.96,40.41,5/30/1949
1949,5,31,0,0,0,0,0,70.94,71.19,49.38,49.63,5/31/1949
1949,6,1,0,0,0,0,0,78.01,77.12,45.84,46.93,6/1/1949
1949,6,2,0,0,0,0,0,89.33,88.5,48.18,45.27,6/2/1949
1949,6,3,0,0,0,0,0,91.52,91.02,57.72,58.59,6/3/1949
1949,6,4,0,0,0,0,0,97.09,96.33,62.12,63.2,6/4/1949
1949,6,5,0,0,0,0,0,92.21,90.89,51.41,50.77,6/5/1949
1949,6,6,0,0,0,0,0,77.21,73.49,51.5,50,6/6/1949
1949,6,7,0,0,0,0,0,73.66,71.74,51.48,51.4,6/7/1949
1949,6,8,0,0,0,0,0,79.26,78.02,51.17,50.38,6/8/1949
1949,6,9,0,0,0,0,0,90.07,88.44,45.26,44.51,6/9/1949
1949,6,10,0,0,0,0,0,92.19,91.41,49.64,47.93,6/10/1949
1949,6,11,0,0,0,0,0,80.95,80.11,45.58,44.27,6/11/1949
1949,6,12,0,0,0,0,0,86.05,84.8,45.35,44.54,6/12/1949
1949,6,13,0,0,0,0,0,91.31,89.63,52.29,51.83,6/13/1949
1949,6,14,0,0,0,0,0,78.44,74.94,53,53.76,6/14/1949
1949,6,15,0,0,0,0,0,76.6,75.09,52.88,52.77,6/15/1949
1949,6,16,0,0,0,0,0,75.28,74.17,50.16,49.73,6/16/1949
1949,6,17,0,0,0,0,0,72.86,72.83,44.96,44.7,6/17/1949
1949,6,18,0,0,0,0,0,69.02,69.09,51.29,51.44,6/18/1949
1949,6,19,0,0,0,0,0,76.36,76.22,50.73,51.94,6/19/1949
1949,6,20,0,0,0,0,0,76.23,75.65,45.65,45.03,6/20/1949
1949,6,21,0,0,0,0,0,80.4,79.34,49.42,49.28,6/21/1949
1949,6,22,0,0,0,0,0,87.65,87.21,43.71,43.52,6/22/1949
1949,6,23,0,0,0,0,0,75.98,75.26,47.02,45.95,6/23/1949
1949,6,24,0,0,0,0,0,80.66,78.9,48.37,47.54,6/24/1949
1949,6,25,0,0,0,0,0,82.02,80.78,46.11,45.81,6/25/1949
1949,6,26,0,0,0,0,0,85.84,84.15,47.46,46.07,6/26/1949
1949,6,27,0,0,0,0,0,82.71,82.81,43.76,43.59,6/27/1949
1949,6,28,0,0,0,0,0,76.45,74.96,41.69,41.33,6/28/1949
1949,6,29,0,0,0,0,0,81.47,80.14,42.53,41.9,6/29/1949
1949,6,30,0,0,0,0,0,84.66,83.45,42.16,41.87,6/30/1949
1949,7,1,0,0,0,0,0,91,90.91,43.23,42.69,7/1/1949
1949,7,2,0,0,0,0,0,83.7,80.62,43.45,42.86,7/2/1949
1949,7,3,0,0,0,0,0,72.34,72.15,48.52,47.89,7/3/1949
1949,7,4,0,0,0,0,0,78.5,78.87,42.99,42.58,7/4/1949
1949,7,5,0,0,0,0,0,78.01,78.09,42.01,41.72,7/5/1949
1949,7,6,0,0,0,0,0,82.58,83.38,43.16,42.73,7/6/1949
1949,7,7,0,0,0,0,0,86.74,86.59,45.16,44.69,7/7/1949
1949,7,8,0,0,0,0,0,93.43,92.68,48.11,47.3,7/8/1949
1949,7,9,0,0,0,0,0,89.05,88.32,47.32,46.24,7/9/1949
1949,7,10,0,0,0,0,0,90.42,89.84,47.31,46.55,7/10/1949
1949,7,11,0,0,0,0,0,85.74,85.01,48.24,47.83,7/11/1949
1949,7,12,0,0,0,0,0,78.09,75.43,49.4,49.98,7/12/1949
1949,7,13,0,0,0,0,0,77.5,76.51,48.56,48.59,7/13/1949
1949,7,14,0,0,0,0,0,78.38,77.53,48.8,47.48,7/14/1949
1949,7,15,0,0,0,0,0,81.61,80.42,47.51,46.81,7/15/1949
1949,7,16,0,0,0,0,0,93.02,92.09,48.21,47.78,7/16/1949
1949,7,17,0,0,0,0,0,85.93,85.38,48.91,48.74,7/17/1949
1949,7,18,0,0,0,0,0,88.38,87.65,50.2,49.32,7/18/1949
1949,7,19,0,0,0,0,0,82.01,82.69,45.14,43.85,7/19/1949
1949,7,20,0,0,0,0,0,86.07,85.51,45.99,45.23,7/20/1949
1949,7,21,0,0,0,0,0,76.85,76.14,46.65,46.18,7/21/1949
1949,7,22,0,0,0,0,0,81.33,81.21,46.27,45.42,7/22/1949
1949,7,23,0,0,0,0,0,80.38,81.07,45.92,46.31,7/23/1949
1949,7,24,0,0,0,0,0,81.68,81.62,51.23,50.41,7/24/1949
1949,7,25,0,0,0,0,0,84,83.9,45.44,44.95,7/25/1949
1949,7,26,0,0,0,0,0,78.85,76.84,51.45,51.19,7/26/1949
1949,7,27,0,0,0,0,0,77.25,76.85,51,49.94,7/27/1949
1949,7,28,0,0,0,0,0,75.26,74.29,52.29,52.86,7/28/1949
1949,7,29,0,0,0,0,0,77.49,76.54,52.02,51.73,7/29/1949
1949,7,30,0,0,0,0,0,77.49,76.68,52.7,52.24,7/30/1949
1949,7,31,0,0,0,0.118,0.106,80.12,79.77,56.66,56.5,7/31/1949
1949,8,1,0,0,0,0.012,0,81.48,81.07,52.56,51.64,8/1/1949
1949,8,2,0,0,0,0,0,82.55,82.99,49.58,48.9,8/2/1949
1949,8,3,0,0,0,0,0,82.91,81.87,46.27,46.38,8/3/1949
1949,8,4,0,0,0,0,0,88.69,88.06,42.92,42.43,8/4/1949
1949,8,5,0,0,0,0,0,80.73,77.93,47.52,46.53,8/5/1949
1949,8,6,0,0,0,0,0,77.89,77.48,44.94,45.01,8/6/1949
1949,8,7,0,0,0,0,0,84.81,84.41,47.61,48.47,8/7/1949
1949,8,8,0,0,0,0,0,82.6,82.35,45.88,45.81,8/8/1949
1949,8,9,0,0,0,0,0,72.25,72.6,50.39,49.6,8/9/1949
1949,8,10,0,0,0,0,0,70.5,70.83,52.88,53.27,8/10/1949
1949,8,11,0,0,0,0,0,72.96,73.37,49.34,49.18,8/11/1949
1949,8,12,0,0,0,0,0,77.16,75.77,48.42,46.75,8/12/1949
