APPLICATION_NUMBER,YEAR,JAN_DIRECT_DIVERSION,FEB_DIRECT_DIVERSION,MAR_DIRECT_DIVERSION,APR_DIRECT_DIVERSION,MAY_DIRECT_DIVERSION,JUN_DIRECT_DIVERSION,JUL_DIRECT_DIVERSION,AUG_DIRECT_DIVERSION,SEP_DIRECT_DIVERSION,OCT_DIRECT_DIVERSION,NOV_DIRECT_DIVERSION,DEC_DIRECT_DIVERSION,JAN_STORAGE_DIVERSION,FEB_STORAGE_DIVERSION,MAR_STORAGE_DIVERSION,APR_STORAGE_DIVERSION,MAY_STORAGE_DIVERSION,JUN_STORAGE_DIVERSION,JUL_STORAGE_DIVERSION,AUG_STORAGE_DIVERSION,SEP_STORAGE_DIVERSION,OCT_STORAGE_DIVERSION,NOV_STORAGE_DIVERSION,DEC_STORAGE_DIVERSION,JAN_TOTAL_DIVERSION,FEB_TOTAL_DIVERSION,MAR_TOTAL_DIVERSION,APR_TOTAL_DIVERSION,MAY_TOTAL_DIVERSION,JUN_TOTAL_DIVERSION,JUL_TOTAL_DIVERSION,AUG_TOTAL_DIVERSION,SEP_TOTAL_DIVERSION,OCT_TOTAL_DIVERSION,NOV_TOTAL_DIVERSION,DEC_TOTAL_DIVERSION
S015038,2018,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
S015038,2019,0,2,0.1,1.7,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1,1.7,0,0,0,0,0,0,4.3,0
S015038,2020,0,1.4,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0.2,0
S015038,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015038,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015041,2017,0,0,0,0,1.35,0,13.94,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,13.94,0,3.7,0,0,0
S015041,2018,0,0,0.54,0.16,0,9.88,8.1,7.13,4.7,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.16,0,9.88,8.1,7.13,4.7,0,0.07,0
S015041,2019,0,0,0,0,0.12,3.22,6.69,5.22,9.36,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,3.22,6.69,5.22,9.36,0,7.4,0
S015041,2020,0,0,2.07,1.24,10.79,5.64,11.36,3.47,16.17,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,1.24,10.79,5.64,11.36,3.47,16.17,1.93,0,0
S015041,2021,0,0,0,4.03,10.09,24.2,32.99,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03,10.09,24.2,32.99,5.51,0,0,0,0
S015041,2022,0,9.99,4.29,5.46,13.76,5.97,6.03,3.18,0.39,1.89,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,4.29,5.46,13.76,5.97,6.03,3.18,0.39,1.89,0.09,0
S015042,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015042,2018,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0
S015042,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015042,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015042,2021,0,0,0,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95,0,0,0,0,0,0,0,0
S015042,2022,0,9.19,10.33,17.37,0,9.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.19,10.33,17.37,0,9.82,0,0,0,0,0,0
S015043,2017,0,0,0.08,0,0.36,0.92,1.54,1.29,0.96,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.36,0.92,1.54,1.29,0.96,0.2,0,0
S015043,2018,0,0,0.03,0.24,0.48,0.63,1.49,1.14,0.81,0.06,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.24,0.48,0.63,1.49,1.14,0.81,0.06,0.68,0
S015043,2019,0,0,0,0,0,0,0.89,1.32,1.42,1.1,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,1.32,1.42,1.1,0.37,0
S015043,2020,0,0,0.9,0.26,1.37,0.97,1.64,2.2,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.26,1.37,0.97,1.64,2.2,0.78,0,0,0
S015043,2021,0,0,0.07,0.4,0.79,1.23,1.56,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.4,0.79,1.23,1.56,1.72,0,0,0,0
S015043,2022,0,1.474,1.029,0.625,1.24,0.897,0.795,0.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.474,1.029,0.625,1.24,0.897,0.795,0.814,0,0,0,0
S015044,2017,0.58,0.87,2.46,1.88,3.04,4.34,5.5,6.22,3.33,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.87,2.46,1.88,3.04,4.34,5.5,6.22,3.33,2.46,0,0
S015044,2018,0.92,1.38,3.91,2.99,4.83,6.89,8.73,9.88,5.29,3.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,1.38,3.91,2.99,4.83,6.89,8.73,9.88,5.29,3.91,0,0
S015044,2019,0.12,0.5,1.23,1.68,4.02,4.68,5.45,4.97,4.66,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.5,1.23,1.68,4.02,4.68,5.45,4.97,4.66,3.5,2.5,0
S015044,2020,0,0.04,0.4,1.39,3.79,3.72,6.29,6.29,4.33,2.85,1.81,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.4,1.39,3.79,3.72,6.29,6.29,4.33,2.85,1.81,0.07
S015044,2021,0.02,0.003,0.162,1.63,3.97,0.35,0.447,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.003,0.162,1.63,3.97,0.35,0.447,0.11,0,0,0,0
S015044,2022,0,0.13,0.16,0.21,1.41,2.46,1.19,1.59,0.35,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0.13,0.16,0.21,1.41,2.46,1.19,1.59,0.35,0,0,0
S015047,2017,0,0,0,0,0.06,0.06,0.06,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0.06,0.06,0.06,0,0,0
S015047,2018,0,0,0,0,0,3.07,3.44,1.71,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07,3.44,1.71,1.29,0,0,0
S015047,2019,0,0,0,0,0,0.75,0.75,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75,0.75,0.75,0,0,0
S015047,2020,0,0,0,1,2,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,2,0,1,0,0
S015047,2021,0,0,0,1,6,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,8,2,0,0,0,0
S015047,2022,0,0.01,0,0,0,4.67,0.99,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,4.67,0.99,0.12,0,0,0,0
S015093,2017,0,0,0,0,0,0.036,0.032,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.032,0.1,0.01,0,0,0
S015093,2018,0,0,0,0,0,0,0.036,0.064,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.064,0.36,0,0,0
S015093,2019,0,0,0,0,0,0.04,0,0.08,0.25,0.33,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.08,0.25,0.33,0.1,0
S015093,2020,0,0,0,0,0,3.77,4,4,7.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77,4,4,7.19,0,0,0
S015093,2021,0,0,0,0.07,0.21,1.74,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.21,1.74,1.09,0,0,0,0,0
S015093,2022,0,1.28,0.71,0.8,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0.71,0.8,0.01,0,0,0,0,0,0,0
S015094,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015094,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015094,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015094,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015094,2021,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0
S015094,2022,0,10.35,9.14,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.35,9.14,0,0.09,0,0,0,0,0,0,0
S015107,2017,0,0,0,3,3,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,2,2,0,0
S015107,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015107,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015107,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015107,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015118,2017,0.46,0.13,0.24,0.6,0.58,1.18,2.36,3.38,2.57,0.35,0.22,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.13,0.24,0.6,0.58,1.18,2.36,3.38,2.57,0.35,0.22,0.03
S015118,2018,0.02,0.08,0.04,1.13,1.06,0.48,0.62,2.3,2.47,2.05,0.67,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.08,0.04,1.13,1.06,0.48,0.62,2.3,2.47,2.05,0.67,0.02
S015118,2019,0,0.06,0.03,0.34,0.73,1.47,2.04,2.21,1.65,1.42,0.15,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.03,0.34,0.73,1.47,2.04,2.21,1.65,1.42,0.15,0.02
S015118,2020,0.03,0.04,0.09,0.1,0.69,0.75,2.22,3.3,3.47,2.1,0.04,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.04,0.09,0.1,0.69,0.75,2.22,3.3,3.47,2.1,0.04,0.03
S015118,2021,0.15,0.2,0.25,0.16,1.87,2.13,2.14,1.81,2.33,1,0.2,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.2,0.25,0.16,1.87,2.13,2.14,1.81,2.33,1,0.2,0.07
S015118,2022,0.1,0.06,0.07,0.66,0.72,1.77,0.9,2.97,1.42,0.14,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.06,0.07,0.66,0.72,1.77,0.9,2.97,1.42,0.14,0.12,0.05
S015147,2017,0.004757,0.006445,0.006445,0.018413,0.036827,0.036827,0.036827,0.036827,0.036827,0.018413,0.018413,0.009514,0,0,0,0,0,0,0,0,0,0,0,0,0.004757,0.006445,0.006445,0.018413,0.036827,0.036827,0.036827,0.036827,0.036827,0.018413,0.018413,0.009514
S015147,2018,0.004757,0.006445,0.006445,0.018413,0.036827,0.036827,0.036827,0.036827,0.036827,0.018413,0.018413,0.009514,0,0,0,0,0,0,0,0,0,0,0,0,0.004757,0.006445,0.006445,0.018413,0.036827,0.036827,0.036827,0.036827,0.036827,0.018413,0.018413,0.009514
S015147,2019,0.004757,0.006445,0.006445,0.018413,0.036827,0.036827,0.036827,0.036827,0.036827,0.018413,0.018413,0.009514,0,0,0,0,0,0,0,0,0,0,0,0,0.004757,0.006445,0.006445,0.018413,0.036827,0.036827,0.036827,0.036827,0.036827,0.018413,0.018413,0.009514
S015147,2020,0.009514,0.01289,0.01289,0.036826,0.073654,0.073654,0.073654,0.073654,0.073654,0.036826,0.036826,0.019028,0,0,0,0,0,0,0,0,0,0,0,0,0.009514,0.01289,0.01289,0.036826,0.073654,0.073654,0.073654,0.073654,0.073654,0.036826,0.036826,0.019028
S015147,2021,0.009514,0.01289,0.01289,0.036826,0.073654,0.073654,0.073654,0.0209298,0.0209298,0.142703,0.142703,0.076108,0,0,0,0,0,0,0,0,0,0,0,0,0.009514,0.01289,0.01289,0.036826,0.073654,0.073654,0.073654,0.0209298,0.0209298,0.142703,0.142703,0.076108
S015147,2022,0.076108,0.076108,0.142703,0.142703,0.142703,0.142703,0.142703,0.142703,0.142703,0.142703,0.142703,0.076108,0,0,0,0,0,0,0,0,0,0,0,0,0.076108,0.076108,0.142703,0.142703,0.142703,0.142703,0.142703,0.142703,0.142703,0.142703,0.142703,0.076108
S015184,2017,0,0,0,0,0.5,13.7,30.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,13.7,30.7,0,0,0,0,0
S015184,2018,0,0,0,2,14.2,4.1,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14.2,4.1,39.6,0,0,0,0,0
S015184,2019,0,0,0,1.3,18.2,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,18.2,19.1,0,0,0,0,0,0
S015184,2020,0,0,24.4,2,17.8,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,2,17.8,17.6,0,0,0,0,0,0
S015184,2021,0,0,0,13.25,26.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.25,26.57,0,0,0,0,0,0,0
S015184,2022,0,22.3,11.73,23.13,22.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3,11.73,23.13,22.8,0,0,0,0,0,0,0
S015196,2017,0.02762,0.02762,0.02762,0.03682,0.05524,0.128893,0.184133,0.285407,0.34986,0.50637,0.03682,0.02762,0,0,0,0,0,0,0,0,0,0,0,0,0.02762,0.02762,0.02762,0.03682,0.05524,0.128893,0.184133,0.285407,0.34986,0.50637,0.03682,0.02762
S015196,2018,0.047568,0.042964,0.047568,0.052938,0.076108,0.147307,0.190271,0.323461,0.33144,0.064216,0.057542,0.047568,0,0,0,0,0,0,0,0,0,0,0,0,0.047568,0.042964,0.047568,0.052938,0.076108,0.147307,0.190271,0.323461,0.33144,0.064216,0.057542,0.047568
S015196,2019,0.047568,0.042964,0.047568,0.052938,0.076108,0.147307,0.190271,0.323461,0.33144,0.064216,0.057542,9.21e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.047568,0.042964,0.047568,0.052938,0.076108,0.147307,0.190271,0.323461,0.33144,0.064216,0.057542,9.21e-4
S015196,2020,0.047568,0.042964,0.047568,0.052938,0.076108,0.147307,0.190271,0.323461,0.33144,0.064216,0.057542,0.047568,0,0,0,0,0,0,0,0,0,0,0,0,0.047568,0.042964,0.047568,0.052938,0.076108,0.147307,0.190271,0.323461,0.33144,0.064216,0.057542,0.047568
S015196,2021,0.047568,0.042964,0.047568,0.052938,0.076108,0.147307,0.190271,0.07158,0.07158,0.071583,0.016572,0.011809,0,0,0,0,0,0,0,0,0,0,0,0,0.047568,0.042964,0.047568,0.052938,0.076108,0.147307,0.190271,0.07158,0.07158,0.071583,0.016572,0.011809
S015196,2022,0.017809,0.017809,0.017809,0.005064,0.013166,0.013365,0.019104,0.023477,0.02762,0.07158,0.011815,0.011809,0,0,0,0,0,0,0,0,0,0,0,0,0.017809,0.017809,0.017809,0.005064,0.013166,0.013365,0.019104,0.023477,0.02762,0.07158,0.011815,0.011809
S015197,2017,0,0,0.0306889,0.0306889,0.0306889,0.0306889,0.0306889,0.0306889,0.0306889,0.0306889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306889,0.0306889,0.0306889,0.0306889,0.0306889,0.0306889,0.0306889,0.0306889,0,0
S015197,2018,0,0,0.00313026,0.00619914,0.19646992,0.19953881,0.02553311,0.17023097,0.18014346,0.12247914,0.00751876,0.13226888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00313026,0.00619914,0.19646992,0.19953881,0.02553311,0.17023097,0.18014346,0.12247914,0.00751876,0.13226888
S015197,2019,3.069e-5,0,1.18882411,0.32315344,0.01908846,0.05441131,0.0197943,0.19002527,0.07389872,0.02553311,0.00592295,3.0689e-4,0,0,0,0,0,0,0,0,0,0,0,0,3.069e-5,0,1.18882411,0.32315344,0.01908846,0.05441131,0.0197943,0.19002527,0.07389872,0.02553311,0.00592295,3.0689e-4
S015197,2020,0,0.024244,0.016603,0.001166,0.019733,0.081049,0.087494,0.039404,0.046095,0.030627,0.004726,3.1e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024244,0.016603,0.001166,0.019733,0.081049,0.087494,0.039404,0.046095,0.030627,0.004726,3.1e-5
S015197,2021,0,3.38e-4,0.0089,0.021482,0.019426,0.028264,0.008593,0.002148,3.1e-5,0,7.06e-4,6.44e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38e-4,0.0089,0.021482,0.019426,0.028264,0.008593,0.002148,3.1e-5,0,7.06e-4,6.44e-4
S015197,2022,4.6e-4,3.99e-4,7.06e-4,4.91e-4,0.0031,0.010864,4.91e-4,3.38e-4,5.52e-4,5.22e-4,0.003775,0.017707,0,0,0,0,0,0,0,0,0,0,0,0,4.6e-4,3.99e-4,7.06e-4,4.91e-4,0.0031,0.010864,4.91e-4,3.38e-4,5.52e-4,5.22e-4,0.003775,0.017707
S015198,2017,0,0,0,0,0,0,0,0,0,0,0,0,0.052171,0.052171,0.052171,0.057081,0.057081,0.057081,0.061378,0.061378,0.057081,0.057081,0.052171,0.052171,0.052171,0.052171,0.052171,0.057081,0.057081,0.057081,0.061378,0.061378,0.057081,0.057081,0.052171,0.052171
S015199,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015199,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015199,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015199,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015199,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015199,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015200,2017,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0
S015200,2018,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0
S015200,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015200,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015200,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015200,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015201,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015201,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015201,2019,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0
S015201,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015201,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015201,2022,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0
S015202,2017,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0
S015202,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015202,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015202,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015202,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015202,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015214,2017,0,0,0,0,0,0.5,1,0.75,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,0.25,0,0
S015214,2018,0,0,0,0,0.06,0.12,0.06,0.06,0.06,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.12,0.06,0.06,0.06,0.03,0,0
S015214,2019,0,0,0,0,0.06,0.03,0.04,0.04,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.03,0.04,0.04,0.04,0.02,0,0
S015214,2020,0,0,0,0,0.1,0.1,0.35,0.5,0.33,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.35,0.5,0.33,0.25,0,0
S015214,2021,0,0,0,0,0.05,0.1,0.25,0.25,0.22,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.1,0.25,0.25,0.22,0.5,0,0
S015214,2022,0,0,0,0.1,0,0.2,0.3,0.2,0.25,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0.1,0,0.2,0.3,0.2,0.25,0,0,0
S015238,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,4,5,5,4,4,2,0,0,0,4,5,5,4,5,5,4,4,2,0,0
S015238,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015238,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015238,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015238,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015246,2017,0,0,0,0,0.4,2.3,2,3.2,4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2.3,2,3.2,4,0.6,0,0
S015246,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015246,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015246,2020,0,0.85,4.82,0,0.7,0.7,2.6,5.2,1.7,0.6,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,4.82,0,0.7,0.7,2.6,5.2,1.7,0.6,3.8,0
S015246,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015246,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S015273,2017,0,0,0,0.13501,0.15423,0.1407,0.34001,0.3262,0.43327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13501,0.15423,0.1407,0.34001,0.3262,0.43327,0,0,0
S015273,2018,0,0,0,0.128893,0.1381,0.147307,0.313027,0.30382,0.38668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128893,0.1381,0.147307,0.313027,0.30382,0.38668,0,0,0
S015273,2019,0,0,0,0.046033,0.05524,0.092067,0.1381,0.05524,0.08286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046033,0.05524,0.092067,0.1381,0.05524,0.08286,0,0,0
S015273,2020,0,0,0,0.04143,0.05524,0.09667,0.1381,0.05524,0.078257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04143,0.05524,0.09667,0.1381,0.05524,0.078257,0,0,0
S015273,2021,0,0,0,0.05063,0.05984,0.12429,0.16111,0.12429,0.04134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05063,0.05984,0.12429,0.16111,0.12429,0.04134,0,0,0
S015273,2022,0,0,0,0.0276,0.0368,0.0598,0.0598,0.0552,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276,0.0368,0.0598,0.0598,0.0552,0.046,0,0,0
S015303,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001381,0.001534,0.00184,0,0,0,0,0,0,0,0,0,0.001381,0.001534,0.00184,0,0,0,0,0,0
